1.441000000000000000e+03,6.690000000000000000e+02,0.000000000000000000e+00
3.430000000000000000e+03,7.470000000000000000e+02,0.000000000000000000e+00
1.109000000000000000e+03,2.582000000000000000e+03,0.000000000000000000e+00
9.000000000000000000e+01,4.080000000000000000e+02,0.000000000000000000e+00
1.187000000000000000e+03,6.700000000000000000e+02,0.000000000000000000e+00
-1.920000000000000000e+02,7.950000000000000000e+02,0.000000000000000000e+00
6.410000000000000000e+02,1.603000000000000000e+03,0.000000000000000000e+00
-6.640000000000000000e+02,2.990000000000000000e+02,0.000000000000000000e+00
2.151000000000000000e+03,2.857000000000000000e+03,0.000000000000000000e+00
-5.110000000000000000e+02,1.644000000000000000e+03,0.000000000000000000e+00
1.900000000000000000e+01,1.430000000000000000e+02,0.000000000000000000e+00
1.280000000000000000e+02,5.770000000000000000e+02,0.000000000000000000e+00
1.996000000000000000e+03,1.712000000000000000e+03,0.000000000000000000e+00
1.059000000000000000e+03,6.360000000000000000e+02,0.000000000000000000e+00
1.003000000000000000e+03,8.940000000000000000e+02,0.000000000000000000e+00
1.793000000000000000e+03,3.680000000000000000e+02,0.000000000000000000e+00
9.930000000000000000e+02,8.980000000000000000e+02,0.000000000000000000e+00
9.470000000000000000e+02,1.249000000000000000e+03,0.000000000000000000e+00
1.197000000000000000e+03,2.334000000000000000e+03,0.000000000000000000e+00
9.130000000000000000e+02,2.561000000000000000e+03,0.000000000000000000e+00
6.940000000000000000e+02,5.220000000000000000e+02,0.000000000000000000e+00
1.100000000000000000e+03,1.355000000000000000e+03,0.000000000000000000e+00
1.269000000000000000e+03,2.291000000000000000e+03,0.000000000000000000e+00
2.139000000000000000e+03,1.494000000000000000e+03,0.000000000000000000e+00
6.630000000000000000e+02,8.990000000000000000e+02,0.000000000000000000e+00
2.413000000000000000e+03,1.221000000000000000e+03,0.000000000000000000e+00
-3.100000000000000000e+02,3.100000000000000000e+02,0.000000000000000000e+00
4.220000000000000000e+02,2.152000000000000000e+03,0.000000000000000000e+00
8.920000000000000000e+02,3.260000000000000000e+03,0.000000000000000000e+00
1.656000000000000000e+03,1.124000000000000000e+03,0.000000000000000000e+00
5.640000000000000000e+02,1.972000000000000000e+03,0.000000000000000000e+00
7.590000000000000000e+02,1.750000000000000000e+02,0.000000000000000000e+00
1.568000000000000000e+03,1.012000000000000000e+03,0.000000000000000000e+00
2.189000000000000000e+03,9.260000000000000000e+02,0.000000000000000000e+00
-1.859000000000000000e+03,1.789000000000000000e+03,0.000000000000000000e+00
-8.770000000000000000e+02,2.538000000000000000e+03,0.000000000000000000e+00
2.821000000000000000e+03,5.720000000000000000e+02,0.000000000000000000e+00
-1.640000000000000000e+02,-3.970000000000000000e+02,0.000000000000000000e+00
1.872000000000000000e+03,7.970000000000000000e+02,0.000000000000000000e+00
4.010000000000000000e+02,7.560000000000000000e+02,0.000000000000000000e+00
3.088000000000000000e+03,1.346000000000000000e+03,0.000000000000000000e+00
1.745000000000000000e+03,1.776000000000000000e+03,0.000000000000000000e+00
2.018000000000000000e+03,2.061000000000000000e+03,0.000000000000000000e+00
2.890000000000000000e+02,7.840000000000000000e+02,0.000000000000000000e+00
2.390000000000000000e+02,2.880000000000000000e+02,0.000000000000000000e+00
2.141000000000000000e+03,4.980000000000000000e+02,0.000000000000000000e+00
9.200000000000000000e+02,3.070000000000000000e+02,0.000000000000000000e+00
4.060000000000000000e+02,1.788000000000000000e+03,0.000000000000000000e+00
5.540000000000000000e+02,5.170000000000000000e+02,0.000000000000000000e+00
1.493000000000000000e+03,1.500000000000000000e+03,0.000000000000000000e+00
1.792000000000000000e+03,1.170000000000000000e+03,0.000000000000000000e+00
-7.530000000000000000e+02,1.630000000000000000e+03,0.000000000000000000e+00
1.498000000000000000e+03,2.018000000000000000e+03,0.000000000000000000e+00
1.530000000000000000e+02,3.520000000000000000e+03,0.000000000000000000e+00
-2.320000000000000000e+02,1.726000000000000000e+03,0.000000000000000000e+00
1.045000000000000000e+03,5.120000000000000000e+02,0.000000000000000000e+00
1.816000000000000000e+03,7.180000000000000000e+02,0.000000000000000000e+00
-1.335000000000000000e+03,-1.670000000000000000e+02,0.000000000000000000e+00
1.457000000000000000e+03,3.237000000000000000e+03,0.000000000000000000e+00
-4.810000000000000000e+02,9.830000000000000000e+02,0.000000000000000000e+00
2.450000000000000000e+03,1.606000000000000000e+03,0.000000000000000000e+00
6.240000000000000000e+02,-4.210000000000000000e+02,0.000000000000000000e+00
-7.810000000000000000e+02,2.520000000000000000e+02,0.000000000000000000e+00
6.310000000000000000e+02,-1.249000000000000000e+03,0.000000000000000000e+00
-6.930000000000000000e+02,1.303000000000000000e+03,0.000000000000000000e+00
5.910000000000000000e+02,2.450000000000000000e+02,0.000000000000000000e+00
5.920000000000000000e+02,1.870000000000000000e+02,0.000000000000000000e+00
1.927000000000000000e+03,2.639000000000000000e+03,0.000000000000000000e+00
3.073000000000000000e+03,1.709000000000000000e+03,0.000000000000000000e+00
1.747000000000000000e+03,2.463000000000000000e+03,0.000000000000000000e+00
2.738000000000000000e+03,2.465000000000000000e+03,0.000000000000000000e+00
2.212000000000000000e+03,3.650000000000000000e+02,0.000000000000000000e+00
-5.990000000000000000e+02,1.877000000000000000e+03,0.000000000000000000e+00
9.060000000000000000e+02,9.440000000000000000e+02,0.000000000000000000e+00
1.100000000000000000e+02,-3.000000000000000000e+02,0.000000000000000000e+00
